molecule_id,delivery_strategy,systemic_exposure_likelihood,BLB_compatibility,RWM_compatibility,perilymph_access_likelihood,endolymph_access_likelihood,OHC_uptake_likelihood,cochlear_retention_likelihood,local_exposure_likelihood,ascorbate_SVCT_hypothesis,delivery_confidence,delivery_evidence_level,note
REV-TAF_DISRUPTING-31389,SYSTEMIC ORAL,HIGH,HIGH,MODERATE,MODERATE,UNKNOWN,UNKNOWN,LOW,MODERATE,NOT_APPLICABLE,MODERATE,COMPUTATIONALLY_SUPPORTED_PROXY,"Physchem proxies only - NOT experimental cochlear PK. OHC uptake through Vitamin-C transporters (SVCT2/SVCT1) is an untested HYPOTHESIS for ascorbate-like molecules, not a conclusion."
REV-TAF_DISRUPTING-31390,EXPERIMENTAL,MODERATE,LOW,MODERATE,MODERATE,UNKNOWN,UNKNOWN,HIGH,MODERATE,NOT_APPLICABLE,MODERATE,COMPUTATIONALLY_SUPPORTED_PROXY,"Physchem proxies only - NOT experimental cochlear PK. OHC uptake through Vitamin-C transporters (SVCT2/SVCT1) is an untested HYPOTHESIS for ascorbate-like molecules, not a conclusion."
REV-TAF_DISRUPTING-31391,EXPERIMENTAL,MODERATE,LOW,MODERATE,MODERATE,UNKNOWN,UNKNOWN,HIGH,MODERATE,NOT_APPLICABLE,MODERATE,COMPUTATIONALLY_SUPPORTED_PROXY,"Physchem proxies only - NOT experimental cochlear PK. OHC uptake through Vitamin-C transporters (SVCT2/SVCT1) is an untested HYPOTHESIS for ascorbate-like molecules, not a conclusion."
REV-TAF_DISRUPTING-31392,EXPERIMENTAL,MODERATE,LOW,MODERATE,MODERATE,UNKNOWN,UNKNOWN,HIGH,MODERATE,NOT_APPLICABLE,MODERATE,COMPUTATIONALLY_SUPPORTED_PROXY,"Physchem proxies only - NOT experimental cochlear PK. OHC uptake through Vitamin-C transporters (SVCT2/SVCT1) is an untested HYPOTHESIS for ascorbate-like molecules, not a conclusion."
REV-TAF_DISRUPTING-31393,INTRATYMPANIC / ROUND-WINDOW,HIGH,MODERATE,HIGH,HIGH,UNKNOWN,UNKNOWN,HIGH,HIGH,NOT_APPLICABLE,MODERATE,COMPUTATIONALLY_SUPPORTED_PROXY,"Physchem proxies only - NOT experimental cochlear PK. OHC uptake through Vitamin-C transporters (SVCT2/SVCT1) is an untested HYPOTHESIS for ascorbate-like molecules, not a conclusion."
REV-TAF_DISRUPTING-31394,SYSTEMIC IV,HIGH,MODERATE,MODERATE,MODERATE,UNKNOWN,UNKNOWN,HIGH,MODERATE,NOT_APPLICABLE,MODERATE,COMPUTATIONALLY_SUPPORTED_PROXY,"Physchem proxies only - NOT experimental cochlear PK. OHC uptake through Vitamin-C transporters (SVCT2/SVCT1) is an untested HYPOTHESIS for ascorbate-like molecules, not a conclusion."
REV-TAF_DISRUPTING-31395,INTRATYMPANIC / ROUND-WINDOW,HIGH,HIGH,HIGH,HIGH,UNKNOWN,UNKNOWN,MODERATE,HIGH,NOT_APPLICABLE,MODERATE,COMPUTATIONALLY_SUPPORTED_PROXY,"Physchem proxies only - NOT experimental cochlear PK. OHC uptake through Vitamin-C transporters (SVCT2/SVCT1) is an untested HYPOTHESIS for ascorbate-like molecules, not a conclusion."
REV-TAF_DISRUPTING-31396,EXPERIMENTAL,MODERATE,LOW,MODERATE,MODERATE,UNKNOWN,UNKNOWN,HIGH,MODERATE,NOT_APPLICABLE,MODERATE,COMPUTATIONALLY_SUPPORTED_PROXY,"Physchem proxies only - NOT experimental cochlear PK. OHC uptake through Vitamin-C transporters (SVCT2/SVCT1) is an untested HYPOTHESIS for ascorbate-like molecules, not a conclusion."
REV-TAF_DISRUPTING-31397,EXPERIMENTAL,MODERATE,LOW,MODERATE,MODERATE,UNKNOWN,UNKNOWN,HIGH,MODERATE,NOT_APPLICABLE,MODERATE,COMPUTATIONALLY_SUPPORTED_PROXY,"Physchem proxies only - NOT experimental cochlear PK. OHC uptake through Vitamin-C transporters (SVCT2/SVCT1) is an untested HYPOTHESIS for ascorbate-like molecules, not a conclusion."
REV-TAF_DISRUPTING-31398,EXPERIMENTAL,MODERATE,LOW,MODERATE,MODERATE,UNKNOWN,UNKNOWN,HIGH,MODERATE,NOT_APPLICABLE,MODERATE,COMPUTATIONALLY_SUPPORTED_PROXY,"Physchem proxies only - NOT experimental cochlear PK. OHC uptake through Vitamin-C transporters (SVCT2/SVCT1) is an untested HYPOTHESIS for ascorbate-like molecules, not a conclusion."
REV-TAF_DISRUPTING-31399,INTRATYMPANIC / ROUND-WINDOW,HIGH,MODERATE,HIGH,HIGH,UNKNOWN,UNKNOWN,HIGH,HIGH,NOT_APPLICABLE,MODERATE,COMPUTATIONALLY_SUPPORTED_PROXY,"Physchem proxies only - NOT experimental cochlear PK. OHC uptake through Vitamin-C transporters (SVCT2/SVCT1) is an untested HYPOTHESIS for ascorbate-like molecules, not a conclusion."
REV-TAF_DISRUPTING-31400,SYSTEMIC IV,HIGH,MODERATE,MODERATE,MODERATE,UNKNOWN,UNKNOWN,HIGH,MODERATE,NOT_APPLICABLE,MODERATE,COMPUTATIONALLY_SUPPORTED_PROXY,"Physchem proxies only - NOT experimental cochlear PK. OHC uptake through Vitamin-C transporters (SVCT2/SVCT1) is an untested HYPOTHESIS for ascorbate-like molecules, not a conclusion."
REV-TAF_DISRUPTING-31401,EXPERIMENTAL,MODERATE,LOW,MODERATE,MODERATE,UNKNOWN,UNKNOWN,HIGH,MODERATE,NOT_APPLICABLE,MODERATE,COMPUTATIONALLY_SUPPORTED_PROXY,"Physchem proxies only - NOT experimental cochlear PK. OHC uptake through Vitamin-C transporters (SVCT2/SVCT1) is an untested HYPOTHESIS for ascorbate-like molecules, not a conclusion."
REV-TAF_DISRUPTING-31402,EXPERIMENTAL,MODERATE,LOW,MODERATE,MODERATE,UNKNOWN,UNKNOWN,HIGH,MODERATE,NOT_APPLICABLE,MODERATE,COMPUTATIONALLY_SUPPORTED_PROXY,"Physchem proxies only - NOT experimental cochlear PK. OHC uptake through Vitamin-C transporters (SVCT2/SVCT1) is an untested HYPOTHESIS for ascorbate-like molecules, not a conclusion."
REV-TAF_DISRUPTING-31403,INTRATYMPANIC / ROUND-WINDOW,HIGH,MODERATE,HIGH,HIGH,UNKNOWN,UNKNOWN,MODERATE,HIGH,NOT_APPLICABLE,MODERATE,COMPUTATIONALLY_SUPPORTED_PROXY,"Physchem proxies only - NOT experimental cochlear PK. OHC uptake through Vitamin-C transporters (SVCT2/SVCT1) is an untested HYPOTHESIS for ascorbate-like molecules, not a conclusion."
REV-TAF_DISRUPTING-31404,INTRATYMPANIC / ROUND-WINDOW,HIGH,MODERATE,HIGH,HIGH,UNKNOWN,UNKNOWN,HIGH,HIGH,NOT_APPLICABLE,MODERATE,COMPUTATIONALLY_SUPPORTED_PROXY,"Physchem proxies only - NOT experimental cochlear PK. OHC uptake through Vitamin-C transporters (SVCT2/SVCT1) is an untested HYPOTHESIS for ascorbate-like molecules, not a conclusion."
REV-TAF_DISRUPTING-31405,SYSTEMIC IV,HIGH,MODERATE,MODERATE,MODERATE,UNKNOWN,UNKNOWN,LOW,MODERATE,NOT_APPLICABLE,MODERATE,COMPUTATIONALLY_SUPPORTED_PROXY,"Physchem proxies only - NOT experimental cochlear PK. OHC uptake through Vitamin-C transporters (SVCT2/SVCT1) is an untested HYPOTHESIS for ascorbate-like molecules, not a conclusion."
REV-TAF_DISRUPTING-31406,SYSTEMIC IV,HIGH,MODERATE,MODERATE,MODERATE,UNKNOWN,UNKNOWN,HIGH,MODERATE,NOT_APPLICABLE,MODERATE,COMPUTATIONALLY_SUPPORTED_PROXY,"Physchem proxies only - NOT experimental cochlear PK. OHC uptake through Vitamin-C transporters (SVCT2/SVCT1) is an untested HYPOTHESIS for ascorbate-like molecules, not a conclusion."
REV-TAF_DISRUPTING-31407,EXPERIMENTAL,MODERATE,LOW,MODERATE,MODERATE,UNKNOWN,UNKNOWN,HIGH,MODERATE,NOT_APPLICABLE,MODERATE,COMPUTATIONALLY_SUPPORTED_PROXY,"Physchem proxies only - NOT experimental cochlear PK. OHC uptake through Vitamin-C transporters (SVCT2/SVCT1) is an untested HYPOTHESIS for ascorbate-like molecules, not a conclusion."
REV-TAF_DISRUPTING-31408,EXPERIMENTAL,MODERATE,LOW,MODERATE,MODERATE,UNKNOWN,UNKNOWN,HIGH,MODERATE,NOT_APPLICABLE,MODERATE,COMPUTATIONALLY_SUPPORTED_PROXY,"Physchem proxies only - NOT experimental cochlear PK. OHC uptake through Vitamin-C transporters (SVCT2/SVCT1) is an untested HYPOTHESIS for ascorbate-like molecules, not a conclusion."
REV-TAF_DISRUPTING-31409,SYSTEMIC IV,HIGH,MODERATE,MODERATE,MODERATE,UNKNOWN,UNKNOWN,HIGH,MODERATE,NOT_APPLICABLE,MODERATE,COMPUTATIONALLY_SUPPORTED_PROXY,"Physchem proxies only - NOT experimental cochlear PK. OHC uptake through Vitamin-C transporters (SVCT2/SVCT1) is an untested HYPOTHESIS for ascorbate-like molecules, not a conclusion."
REV-TAF_DISRUPTING-31410,EXPERIMENTAL,MODERATE,LOW,MODERATE,MODERATE,UNKNOWN,UNKNOWN,HIGH,MODERATE,NOT_APPLICABLE,MODERATE,COMPUTATIONALLY_SUPPORTED_PROXY,"Physchem proxies only - NOT experimental cochlear PK. OHC uptake through Vitamin-C transporters (SVCT2/SVCT1) is an untested HYPOTHESIS for ascorbate-like molecules, not a conclusion."
REV-TAF_DISRUPTING-31411,INTRATYMPANIC / ROUND-WINDOW,HIGH,MODERATE,HIGH,HIGH,UNKNOWN,UNKNOWN,HIGH,HIGH,NOT_APPLICABLE,MODERATE,COMPUTATIONALLY_SUPPORTED_PROXY,"Physchem proxies only - NOT experimental cochlear PK. OHC uptake through Vitamin-C transporters (SVCT2/SVCT1) is an untested HYPOTHESIS for ascorbate-like molecules, not a conclusion."
REV-TAF_DISRUPTING-31412,EXPERIMENTAL,MODERATE,LOW,MODERATE,MODERATE,UNKNOWN,UNKNOWN,HIGH,MODERATE,NOT_APPLICABLE,MODERATE,COMPUTATIONALLY_SUPPORTED_PROXY,"Physchem proxies only - NOT experimental cochlear PK. OHC uptake through Vitamin-C transporters (SVCT2/SVCT1) is an untested HYPOTHESIS for ascorbate-like molecules, not a conclusion."
REV-TAF_DISRUPTING-31413,EXPERIMENTAL,MODERATE,LOW,MODERATE,MODERATE,UNKNOWN,UNKNOWN,HIGH,MODERATE,NOT_APPLICABLE,MODERATE,COMPUTATIONALLY_SUPPORTED_PROXY,"Physchem proxies only - NOT experimental cochlear PK. OHC uptake through Vitamin-C transporters (SVCT2/SVCT1) is an untested HYPOTHESIS for ascorbate-like molecules, not a conclusion."
REV-TAF_DISRUPTING-31414,EXPERIMENTAL,MODERATE,LOW,MODERATE,MODERATE,UNKNOWN,UNKNOWN,HIGH,MODERATE,NOT_APPLICABLE,MODERATE,COMPUTATIONALLY_SUPPORTED_PROXY,"Physchem proxies only - NOT experimental cochlear PK. OHC uptake through Vitamin-C transporters (SVCT2/SVCT1) is an untested HYPOTHESIS for ascorbate-like molecules, not a conclusion."
REV-TAF_DISRUPTING-31415,INTRATYMPANIC / ROUND-WINDOW,HIGH,MODERATE,HIGH,HIGH,UNKNOWN,UNKNOWN,MODERATE,HIGH,NOT_APPLICABLE,MODERATE,COMPUTATIONALLY_SUPPORTED_PROXY,"Physchem proxies only - NOT experimental cochlear PK. OHC uptake through Vitamin-C transporters (SVCT2/SVCT1) is an untested HYPOTHESIS for ascorbate-like molecules, not a conclusion."
REV-TAF_DISRUPTING-31416,EXPERIMENTAL,MODERATE,LOW,MODERATE,MODERATE,UNKNOWN,UNKNOWN,HIGH,MODERATE,NOT_APPLICABLE,MODERATE,COMPUTATIONALLY_SUPPORTED_PROXY,"Physchem proxies only - NOT experimental cochlear PK. OHC uptake through Vitamin-C transporters (SVCT2/SVCT1) is an untested HYPOTHESIS for ascorbate-like molecules, not a conclusion."
REV-TAF_DISRUPTING-31417,EXPERIMENTAL,MODERATE,LOW,MODERATE,MODERATE,UNKNOWN,UNKNOWN,HIGH,MODERATE,NOT_APPLICABLE,MODERATE,COMPUTATIONALLY_SUPPORTED_PROXY,"Physchem proxies only - NOT experimental cochlear PK. OHC uptake through Vitamin-C transporters (SVCT2/SVCT1) is an untested HYPOTHESIS for ascorbate-like molecules, not a conclusion."
REV-TAF_DISRUPTING-31418,EXPERIMENTAL,MODERATE,LOW,MODERATE,MODERATE,UNKNOWN,UNKNOWN,HIGH,MODERATE,NOT_APPLICABLE,MODERATE,COMPUTATIONALLY_SUPPORTED_PROXY,"Physchem proxies only - NOT experimental cochlear PK. OHC uptake through Vitamin-C transporters (SVCT2/SVCT1) is an untested HYPOTHESIS for ascorbate-like molecules, not a conclusion."
REV-TAF_DISRUPTING-31419,EXPERIMENTAL,MODERATE,LOW,MODERATE,MODERATE,UNKNOWN,UNKNOWN,HIGH,MODERATE,NOT_APPLICABLE,MODERATE,COMPUTATIONALLY_SUPPORTED_PROXY,"Physchem proxies only - NOT experimental cochlear PK. OHC uptake through Vitamin-C transporters (SVCT2/SVCT1) is an untested HYPOTHESIS for ascorbate-like molecules, not a conclusion."
REV-TAF_DISRUPTING-31420,INTRATYMPANIC / ROUND-WINDOW,HIGH,MODERATE,HIGH,HIGH,UNKNOWN,UNKNOWN,HIGH,HIGH,NOT_APPLICABLE,MODERATE,COMPUTATIONALLY_SUPPORTED_PROXY,"Physchem proxies only - NOT experimental cochlear PK. OHC uptake through Vitamin-C transporters (SVCT2/SVCT1) is an untested HYPOTHESIS for ascorbate-like molecules, not a conclusion."
REV-TAF_DISRUPTING-31421,INTRATYMPANIC / ROUND-WINDOW,HIGH,HIGH,HIGH,HIGH,UNKNOWN,UNKNOWN,MODERATE,HIGH,NOT_APPLICABLE,MODERATE,COMPUTATIONALLY_SUPPORTED_PROXY,"Physchem proxies only - NOT experimental cochlear PK. OHC uptake through Vitamin-C transporters (SVCT2/SVCT1) is an untested HYPOTHESIS for ascorbate-like molecules, not a conclusion."
REV-TAF_DISRUPTING-31422,SYSTEMIC IV,HIGH,MODERATE,MODERATE,MODERATE,UNKNOWN,UNKNOWN,HIGH,MODERATE,NOT_APPLICABLE,MODERATE,COMPUTATIONALLY_SUPPORTED_PROXY,"Physchem proxies only - NOT experimental cochlear PK. OHC uptake through Vitamin-C transporters (SVCT2/SVCT1) is an untested HYPOTHESIS for ascorbate-like molecules, not a conclusion."
REV-TAF_DISRUPTING-31423,EXPERIMENTAL,MODERATE,LOW,MODERATE,MODERATE,UNKNOWN,UNKNOWN,HIGH,MODERATE,NOT_APPLICABLE,MODERATE,COMPUTATIONALLY_SUPPORTED_PROXY,"Physchem proxies only - NOT experimental cochlear PK. OHC uptake through Vitamin-C transporters (SVCT2/SVCT1) is an untested HYPOTHESIS for ascorbate-like molecules, not a conclusion."
REV-TAF_DISRUPTING-31424,INTRATYMPANIC / ROUND-WINDOW,HIGH,MODERATE,HIGH,HIGH,UNKNOWN,UNKNOWN,HIGH,HIGH,NOT_APPLICABLE,MODERATE,COMPUTATIONALLY_SUPPORTED_PROXY,"Physchem proxies only - NOT experimental cochlear PK. OHC uptake through Vitamin-C transporters (SVCT2/SVCT1) is an untested HYPOTHESIS for ascorbate-like molecules, not a conclusion."
REV-TAF_DISRUPTING-31425,INTRATYMPANIC / ROUND-WINDOW,HIGH,HIGH,HIGH,HIGH,UNKNOWN,UNKNOWN,MODERATE,HIGH,NOT_APPLICABLE,MODERATE,COMPUTATIONALLY_SUPPORTED_PROXY,"Physchem proxies only - NOT experimental cochlear PK. OHC uptake through Vitamin-C transporters (SVCT2/SVCT1) is an untested HYPOTHESIS for ascorbate-like molecules, not a conclusion."
REV-TAF_DISRUPTING-31426,EXPERIMENTAL,MODERATE,LOW,MODERATE,MODERATE,UNKNOWN,UNKNOWN,HIGH,MODERATE,NOT_APPLICABLE,MODERATE,COMPUTATIONALLY_SUPPORTED_PROXY,"Physchem proxies only - NOT experimental cochlear PK. OHC uptake through Vitamin-C transporters (SVCT2/SVCT1) is an untested HYPOTHESIS for ascorbate-like molecules, not a conclusion."
REV-TAF_DISRUPTING-31427,INTRATYMPANIC / ROUND-WINDOW,HIGH,MODERATE,HIGH,HIGH,UNKNOWN,UNKNOWN,MODERATE,HIGH,NOT_APPLICABLE,MODERATE,COMPUTATIONALLY_SUPPORTED_PROXY,"Physchem proxies only - NOT experimental cochlear PK. OHC uptake through Vitamin-C transporters (SVCT2/SVCT1) is an untested HYPOTHESIS for ascorbate-like molecules, not a conclusion."
REV-TAF_DISRUPTING-31428,INTRATYMPANIC / ROUND-WINDOW,HIGH,MODERATE,HIGH,HIGH,UNKNOWN,UNKNOWN,HIGH,HIGH,NOT_APPLICABLE,MODERATE,COMPUTATIONALLY_SUPPORTED_PROXY,"Physchem proxies only - NOT experimental cochlear PK. OHC uptake through Vitamin-C transporters (SVCT2/SVCT1) is an untested HYPOTHESIS for ascorbate-like molecules, not a conclusion."
REV-TAF_DISRUPTING-31429,EXPERIMENTAL,MODERATE,LOW,MODERATE,MODERATE,UNKNOWN,UNKNOWN,HIGH,MODERATE,NOT_APPLICABLE,MODERATE,COMPUTATIONALLY_SUPPORTED_PROXY,"Physchem proxies only - NOT experimental cochlear PK. OHC uptake through Vitamin-C transporters (SVCT2/SVCT1) is an untested HYPOTHESIS for ascorbate-like molecules, not a conclusion."
REV-TAF_DISRUPTING-31430,EXPERIMENTAL,MODERATE,LOW,MODERATE,MODERATE,UNKNOWN,UNKNOWN,HIGH,MODERATE,NOT_APPLICABLE,MODERATE,COMPUTATIONALLY_SUPPORTED_PROXY,"Physchem proxies only - NOT experimental cochlear PK. OHC uptake through Vitamin-C transporters (SVCT2/SVCT1) is an untested HYPOTHESIS for ascorbate-like molecules, not a conclusion."
REV-TAF_DISRUPTING-31431,SYSTEMIC ORAL,HIGH,HIGH,MODERATE,MODERATE,UNKNOWN,UNKNOWN,LOW,MODERATE,NOT_APPLICABLE,MODERATE,COMPUTATIONALLY_SUPPORTED_PROXY,"Physchem proxies only - NOT experimental cochlear PK. OHC uptake through Vitamin-C transporters (SVCT2/SVCT1) is an untested HYPOTHESIS for ascorbate-like molecules, not a conclusion."
REV-TAF_DISRUPTING-31432,SYSTEMIC IV,HIGH,MODERATE,MODERATE,MODERATE,UNKNOWN,UNKNOWN,HIGH,MODERATE,NOT_APPLICABLE,MODERATE,COMPUTATIONALLY_SUPPORTED_PROXY,"Physchem proxies only - NOT experimental cochlear PK. OHC uptake through Vitamin-C transporters (SVCT2/SVCT1) is an untested HYPOTHESIS for ascorbate-like molecules, not a conclusion."
REV-TAF_DISRUPTING-31433,EXPERIMENTAL,MODERATE,LOW,MODERATE,MODERATE,UNKNOWN,UNKNOWN,HIGH,MODERATE,NOT_APPLICABLE,MODERATE,COMPUTATIONALLY_SUPPORTED_PROXY,"Physchem proxies only - NOT experimental cochlear PK. OHC uptake through Vitamin-C transporters (SVCT2/SVCT1) is an untested HYPOTHESIS for ascorbate-like molecules, not a conclusion."
REV-TAF_DISRUPTING-31434,EXPERIMENTAL,MODERATE,LOW,MODERATE,MODERATE,UNKNOWN,UNKNOWN,HIGH,MODERATE,NOT_APPLICABLE,MODERATE,COMPUTATIONALLY_SUPPORTED_PROXY,"Physchem proxies only - NOT experimental cochlear PK. OHC uptake through Vitamin-C transporters (SVCT2/SVCT1) is an untested HYPOTHESIS for ascorbate-like molecules, not a conclusion."
REV-TAF_DISRUPTING-31435,SYSTEMIC IV,HIGH,MODERATE,MODERATE,MODERATE,UNKNOWN,UNKNOWN,HIGH,MODERATE,NOT_APPLICABLE,MODERATE,COMPUTATIONALLY_SUPPORTED_PROXY,"Physchem proxies only - NOT experimental cochlear PK. OHC uptake through Vitamin-C transporters (SVCT2/SVCT1) is an untested HYPOTHESIS for ascorbate-like molecules, not a conclusion."
REV-TAF_DISRUPTING-31436,INTRATYMPANIC / ROUND-WINDOW,HIGH,MODERATE,HIGH,HIGH,UNKNOWN,UNKNOWN,HIGH,HIGH,NOT_APPLICABLE,MODERATE,COMPUTATIONALLY_SUPPORTED_PROXY,"Physchem proxies only - NOT experimental cochlear PK. OHC uptake through Vitamin-C transporters (SVCT2/SVCT1) is an untested HYPOTHESIS for ascorbate-like molecules, not a conclusion."
REV-TAF_DISRUPTING-31437,EXPERIMENTAL,MODERATE,LOW,MODERATE,MODERATE,UNKNOWN,UNKNOWN,HIGH,MODERATE,NOT_APPLICABLE,MODERATE,COMPUTATIONALLY_SUPPORTED_PROXY,"Physchem proxies only - NOT experimental cochlear PK. OHC uptake through Vitamin-C transporters (SVCT2/SVCT1) is an untested HYPOTHESIS for ascorbate-like molecules, not a conclusion."
REV-TAF_DISRUPTING-31438,INTRATYMPANIC / ROUND-WINDOW,HIGH,MODERATE,HIGH,HIGH,UNKNOWN,UNKNOWN,HIGH,HIGH,NOT_APPLICABLE,MODERATE,COMPUTATIONALLY_SUPPORTED_PROXY,"Physchem proxies only - NOT experimental cochlear PK. OHC uptake through Vitamin-C transporters (SVCT2/SVCT1) is an untested HYPOTHESIS for ascorbate-like molecules, not a conclusion."
REV-TAF_DISRUPTING-31439,EXPERIMENTAL,MODERATE,LOW,MODERATE,MODERATE,UNKNOWN,UNKNOWN,HIGH,MODERATE,NOT_APPLICABLE,MODERATE,COMPUTATIONALLY_SUPPORTED_PROXY,"Physchem proxies only - NOT experimental cochlear PK. OHC uptake through Vitamin-C transporters (SVCT2/SVCT1) is an untested HYPOTHESIS for ascorbate-like molecules, not a conclusion."
REV-TAF_DISRUPTING-31440,SYSTEMIC IV,HIGH,MODERATE,MODERATE,MODERATE,UNKNOWN,UNKNOWN,HIGH,MODERATE,NOT_APPLICABLE,MODERATE,COMPUTATIONALLY_SUPPORTED_PROXY,"Physchem proxies only - NOT experimental cochlear PK. OHC uptake through Vitamin-C transporters (SVCT2/SVCT1) is an untested HYPOTHESIS for ascorbate-like molecules, not a conclusion."
REV-TAF_DISRUPTING-31441,EXPERIMENTAL,MODERATE,LOW,MODERATE,MODERATE,UNKNOWN,UNKNOWN,HIGH,MODERATE,NOT_APPLICABLE,MODERATE,COMPUTATIONALLY_SUPPORTED_PROXY,"Physchem proxies only - NOT experimental cochlear PK. OHC uptake through Vitamin-C transporters (SVCT2/SVCT1) is an untested HYPOTHESIS for ascorbate-like molecules, not a conclusion."
REV-TAF_DISRUPTING-31442,EXPERIMENTAL,MODERATE,LOW,MODERATE,MODERATE,UNKNOWN,UNKNOWN,HIGH,MODERATE,NOT_APPLICABLE,MODERATE,COMPUTATIONALLY_SUPPORTED_PROXY,"Physchem proxies only - NOT experimental cochlear PK. OHC uptake through Vitamin-C transporters (SVCT2/SVCT1) is an untested HYPOTHESIS for ascorbate-like molecules, not a conclusion."
REV-TAF_DISRUPTING-31443,EXPERIMENTAL,MODERATE,LOW,MODERATE,MODERATE,UNKNOWN,UNKNOWN,HIGH,MODERATE,NOT_APPLICABLE,MODERATE,COMPUTATIONALLY_SUPPORTED_PROXY,"Physchem proxies only - NOT experimental cochlear PK. OHC uptake through Vitamin-C transporters (SVCT2/SVCT1) is an untested HYPOTHESIS for ascorbate-like molecules, not a conclusion."
REV-TAF_DISRUPTING-31444,INTRATYMPANIC / ROUND-WINDOW,HIGH,MODERATE,HIGH,HIGH,UNKNOWN,UNKNOWN,HIGH,HIGH,NOT_APPLICABLE,MODERATE,COMPUTATIONALLY_SUPPORTED_PROXY,"Physchem proxies only - NOT experimental cochlear PK. OHC uptake through Vitamin-C transporters (SVCT2/SVCT1) is an untested HYPOTHESIS for ascorbate-like molecules, not a conclusion."
REV-TAF_DISRUPTING-31445,EXPERIMENTAL,MODERATE,LOW,MODERATE,MODERATE,UNKNOWN,UNKNOWN,HIGH,MODERATE,NOT_APPLICABLE,MODERATE,COMPUTATIONALLY_SUPPORTED_PROXY,"Physchem proxies only - NOT experimental cochlear PK. OHC uptake through Vitamin-C transporters (SVCT2/SVCT1) is an untested HYPOTHESIS for ascorbate-like molecules, not a conclusion."
REV-TAF_DISRUPTING-31446,EXPERIMENTAL,MODERATE,LOW,MODERATE,MODERATE,UNKNOWN,UNKNOWN,HIGH,MODERATE,NOT_APPLICABLE,MODERATE,COMPUTATIONALLY_SUPPORTED_PROXY,"Physchem proxies only - NOT experimental cochlear PK. OHC uptake through Vitamin-C transporters (SVCT2/SVCT1) is an untested HYPOTHESIS for ascorbate-like molecules, not a conclusion."
REV-TAF_DISRUPTING-31447,EXPERIMENTAL,MODERATE,LOW,MODERATE,MODERATE,UNKNOWN,UNKNOWN,HIGH,MODERATE,NOT_APPLICABLE,MODERATE,COMPUTATIONALLY_SUPPORTED_PROXY,"Physchem proxies only - NOT experimental cochlear PK. OHC uptake through Vitamin-C transporters (SVCT2/SVCT1) is an untested HYPOTHESIS for ascorbate-like molecules, not a conclusion."
REV-TAF_DISRUPTING-31448,EXPERIMENTAL,MODERATE,LOW,LOW,LOW,UNKNOWN,UNKNOWN,HIGH,LOW,NOT_APPLICABLE,MODERATE,COMPUTATIONALLY_SUPPORTED_PROXY,"Physchem proxies only - NOT experimental cochlear PK. OHC uptake through Vitamin-C transporters (SVCT2/SVCT1) is an untested HYPOTHESIS for ascorbate-like molecules, not a conclusion."
REV-TAF_DISRUPTING-31449,EXPERIMENTAL,MODERATE,LOW,MODERATE,MODERATE,UNKNOWN,UNKNOWN,HIGH,MODERATE,NOT_APPLICABLE,MODERATE,COMPUTATIONALLY_SUPPORTED_PROXY,"Physchem proxies only - NOT experimental cochlear PK. OHC uptake through Vitamin-C transporters (SVCT2/SVCT1) is an untested HYPOTHESIS for ascorbate-like molecules, not a conclusion."
REV-TAF_DISRUPTING-31450,EXPERIMENTAL,MODERATE,LOW,MODERATE,MODERATE,UNKNOWN,UNKNOWN,HIGH,MODERATE,NOT_APPLICABLE,MODERATE,COMPUTATIONALLY_SUPPORTED_PROXY,"Physchem proxies only - NOT experimental cochlear PK. OHC uptake through Vitamin-C transporters (SVCT2/SVCT1) is an untested HYPOTHESIS for ascorbate-like molecules, not a conclusion."
REV-TAF_DISRUPTING-31451,INTRATYMPANIC / ROUND-WINDOW,HIGH,MODERATE,HIGH,HIGH,UNKNOWN,UNKNOWN,HIGH,HIGH,NOT_APPLICABLE,MODERATE,COMPUTATIONALLY_SUPPORTED_PROXY,"Physchem proxies only - NOT experimental cochlear PK. OHC uptake through Vitamin-C transporters (SVCT2/SVCT1) is an untested HYPOTHESIS for ascorbate-like molecules, not a conclusion."
REV-TAF_DISRUPTING-31452,EXPERIMENTAL,MODERATE,LOW,MODERATE,MODERATE,UNKNOWN,UNKNOWN,HIGH,MODERATE,NOT_APPLICABLE,MODERATE,COMPUTATIONALLY_SUPPORTED_PROXY,"Physchem proxies only - NOT experimental cochlear PK. OHC uptake through Vitamin-C transporters (SVCT2/SVCT1) is an untested HYPOTHESIS for ascorbate-like molecules, not a conclusion."
REV-TAF_DISRUPTING-31453,INTRATYMPANIC / ROUND-WINDOW,HIGH,MODERATE,HIGH,HIGH,UNKNOWN,UNKNOWN,MODERATE,HIGH,NOT_APPLICABLE,MODERATE,COMPUTATIONALLY_SUPPORTED_PROXY,"Physchem proxies only - NOT experimental cochlear PK. OHC uptake through Vitamin-C transporters (SVCT2/SVCT1) is an untested HYPOTHESIS for ascorbate-like molecules, not a conclusion."
REV-TAF_DISRUPTING-31454,INTRATYMPANIC / ROUND-WINDOW,HIGH,HIGH,HIGH,HIGH,UNKNOWN,UNKNOWN,MODERATE,HIGH,NOT_APPLICABLE,MODERATE,COMPUTATIONALLY_SUPPORTED_PROXY,"Physchem proxies only - NOT experimental cochlear PK. OHC uptake through Vitamin-C transporters (SVCT2/SVCT1) is an untested HYPOTHESIS for ascorbate-like molecules, not a conclusion."
